aid,RelCheck_1,RelCheck_2,RelCheck_3,RelCheck_4,RelCheck_5,TimeHelp_1,TimeHelp_2,TimeHelp_3,TimeHelp_6,TimeHelp_7,MoneyHelp_1,MoneyHelp_2,MoneyHelp_3,MoneyHelp_6,MoneyHelp_7,IndCol_1,IndCol_2,IndCol_3,IndCol_4,IndCol_5,IndCol_6,IndCol_7,IndCol_8,IndCol_9,IndCol_10,IndCol_11,IndCol_12,RelDist_1,RelDist_2,RelDist_3,RelDist_6,RelDist_7,RelCont_1,RelCont_2,RelCont_3,RelCont_6,RelCont_7,RelTalk_1,RelTalk_2,RelTalk_3,RelTalk_6,RelTalk_7,RelPhone_1,RelPhone_2,RelPhone_3,RelPhone_6,RelPhone_7,ParClose_1,ParClose_2,PPClose_1,PPClose_2,PartClose_1,PartClose_2,FriendClose_1,FriendClose_2,AcqClose_1,AcqClose_2,RelBen_1,RelBen_2,RelBen_3,RelBen_6,RelBen_7,RelHap_1,RelHap_2,RelHap_3,RelHap_6,RelHap_7,RelCost_1,RelCost_2,RelCost_3,RelCost_6,RelCost_7,RelPrior_1,RelPrior_2,RelPrior_3,RelPrior_6,RelPrior_7,ParSup_1,ParSup_2,ParSup_3,PPSup_1,PPSup_2,PPSup_3,PartSup_1,PartSup_2,PartSup_3,FriendSup_1,FriendSup_2,FriendSup_3,AcqSup_1,AcqSup_2,AcqSup_3,Income,RaceEth_1,RaceEth_2,RaceEth_3,RaceEth_4,RaceEth_5,RaceEth_6,RaceEth_7,RaceEth_8,RaceEth_7_TEXT,country,Age,RelCheck2_1,RelCheck2_2,RelCheck2_3,RelCheck2_4,RelCheck2_5,RelCheck2_6,MarStat,MarStat_5_TEXT,RelLength_Text_1,RelLength_Text_2,MarLength,Living,Living_5_TEXT,Child,Child_3_TEXT,GenderID,GenderID_8_TEXT,GAB,GAB_5_TEXT,SexOr,SexOr_9_TEXT,SpGenderID,SpGenderID_8_TEXT,SpGAB,SpGAB_5_TEXT,SpSexOr,SpSexOr_9_TEXT,Attention_Check,DataConsent,Ind,Col,ConfPar,ConfInLaw,ConfSpouse,ConfFriend,ConfAcq,ClosePar,CloseInLaws,CloseSpouse,CloseFriend,CloseAcq,CommStrPar,CommStrInLaw,CommStrSpouse,CommStrFriend,CommStrAcq,SuppPar,SuppInLaws,SuppSpouse,SuppFriend,SuppAcq,Race,SibCous,RelDist_1_z,RelCont_1_z,RelTalk_1_z,RelPhone_1_z,RelDist_2_z,RelCont_2_z,RelTalk_2_z,RelPhone_2_z,ConfInLaws,RelDist_3_z,RelCont_3_z,RelTalk_3_z,RelPhone_3_z,RelDist_4_z,RelCont_4_z,RelTalk_4_z,RelPhone_4_z,RelDist_5_z,RelCont_5_z,RelTalk_5_z,RelPhone_5_z,RelDist_6_z,RelCont_6_z,RelTalk_6_z,RelPhone_6_z,RelDist_7_z,RelCont_7_z,RelTalk_7_z,RelPhone_7_z,IND_C,COL_C,ParentsTime_Z,InlawsTime_Z,SpouseTime_Z,FriendTime_Z,AcqTime_Z,ParentsMoney_Z,InlawsMoney_Z,SpouseMoney_Z,FriendMoney_Z,AcqMoney_Z
63eef1b9-ec7d-5986-4203-5d89d3e66672,1,1,1,1,0,3,2,2,1,2,500,250,250,250,500,7,7,7,7,4,5,6,6,4,7,6,7,7,7,6,6,5,9,9,9,9,9,4,4,4,5,5,4,4,5,5,5,7,7,6,7,6,7,7,6,7,7,10,9,10,9,10,10,10,9,8,10,10,10,10,9,8,10,9,9,7,10,7,7,6,6,7,7,6,6,4,7,6,5,7,7,6,5,1,0,0,1,0,0,0,0,NA,187,37,1,1,0,1,1,0,1,NA,5,10,4,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,6.8,5.571428571428571,0.6846035296100609,6,0.7466418705245178,1.228999139769803,1.4082234256674393,7,6.5,6.5,6.5,7,10,9.5,9.5,8.25,9.5,6.666666666666667,6.666666666666667,5.333333333333333,6,6.666666666666667,8,1,1.5016497664659372,0.6689855348602151,0.35089727068878956,0.21688154642530155,1.5331700862943451,0.7996350041942818,0.6524991577132312,0.6716276321414002,0.9142329700858146,1.876306672628701,0.546393635933351,-0.20680990810974512,0.7706770816457642,1.0552743803501208,0.6426395888240942,1.2834670868692488,0.3553566461057471,NA,NA,NA,NA,1.5544301767310804,0.747481211923483,1.349603387922324,1.2644817825023245,1.1527834278424995,1.063286344680742,1.6439847457934298,1.772839184353086,1.7037383177570096,0.7743658210947926,-0.20352781282935065,-0.16433170226141644,-0.788663797105513,-0.39540837021294123,0.7342679340343349,-0.055227334035647994,-0.13497929494561303,-0.8860570227049436,0.2513288324012077,2.3726996730943095
63eef246-4457-d4fe-fdb0-f9db12217a79,1,1,1,1,1,3,1,5,1,0,1400,0,100,0,0,7,1,3,3,5,6,1,5,5,1,5,7,3,1,1,4,4,9,9,9,8,7,5,3,5,3,1,5,3,3,3,1,6,7,4,4,7,7,2,2,1,1,10,8,10,5,1,10,8,10,7,3,9,6,9,5,0,10,8,10,5,2,7,6,5,5,2,1,7,7,5,5,5,5,1,1,1,2,1,0,0,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,7,11,5,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,3,4.857142857142857,0.5678158167551844,4,-0.12346825975317272,0.01658828853179587,-0.4694202562731096,6.5,4,7,2,1,9.75,7.5,9.75,5.5,1.5,6,2.6666666666666665,6.333333333333333,5,1,1,1,-0.4456951361656892,0.6689855348602151,1.09438257690068,0.9535902914255318,-1.4000505279035187,0.7996350041942818,-0.07857319700211698,-0.07776741003742517,-0.18918903268719475,-0.7256029710556304,0.546393635933351,0.6609806867036937,-0.9756443905941052,-1.0852112422040254,0.6426395888240942,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,0.46198992116309623,0.283826199310076,-0.26840851692572854,-0.4110544494202602,0.6008915854302067,0.23585624372918287,-1.293908662138044,-1.4205201921137838,-2.0962616822429903,0.06008010680907816,-0.20352781282935065,-0.6814932358488155,0.2199460788740474,-0.39540837021294123,-0.5724542105257288,2.1361168223849933,-0.9847548044290559,-1.1693763814939533,-0.7746205444845401,-0.5516329962418856
63eef2a4-1090-f739-65a2-c1cacae475a1,1,1,1,1,1,3,3,3,2,1,400,400,400,200,200,3,3,6,6,6,6,6,6,6,6,6,7,6,1,1,3,3,9,9,9,9,9,3,1,3,1,1,5,3,5,3,3,7,7,4,7,7,7,3,3,3,3,10,10,10,4,3,10,10,10,10,10,10,10,10,6,6,10,10,10,4,3,7,7,7,6,5,5,7,7,7,5,5,5,5,5,5,2,0,1,0,1,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,5,2,5,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.4,5.714285714285714,0.5612003328926691,3.5,-0.1207831890999248,-0.4085559664728636,-0.00136576957993422,7,5.5,7,3,3,10,10,10,6,5.5,7,5.333333333333333,7,5,5,8,1,1.0148135408080303,0.6689855348602151,-0.392588035523101,0.9535902914255318,-1.4000505279035187,0.7996350041942818,-1.5407179064328134,-0.07776741003742517,-0.5547252100448689,-0.7256029710556304,0.546393635933351,-1.074600502923184,0.7706770816457642,1.0552743803501208,0.6426395888240942,-0.23965153074322065,-0.41458275379003806,NA,NA,NA,NA,-0.0842302066208959,0.747481211923483,-1.8864204217737812,-0.4110544494202602,0.04899974301791383,1.063286344680742,-1.293908662138044,0.17615949611965115,0.3037383177570101,0.9172229639519358,-0.20352781282935065,0.3528298313259826,-0.4524605051123262,0.2580077782470543,0.08090686175430303,-0.2987100180823859,0.37488601074445266,-0.6027376639159339,0.04613895702405814,0.6181000714925924
63eef29c-cc60-1063-92d7-c40e8a28cbcb,0,0,0,1,0,4,2,4,2,2,500,400,500,300,300,4,5,6,4,6,4,4,5,6,4,5,6,6,7,2,3,5,9,7,9,6,6,4,3,4,3,2,5,4,5,3,2,7,7,5,6,7,7,5,6,5,4,10,7,10,6,6,10,8,10,5,6,10,10,10,6,6,10,7,10,7,4,5,7,6,6,7,6,5,6,7,5,4,7,4,6,5,6,1,0,0,1,0,0,0,0,NA,187,40,0,0,0,0,0,1,1,NA,3,4,16,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3,1,4.4,5.285714285714286,0.7470716594456417,5.25,0.2262599417876515,-0.3517942497209056,-0.05167275926408476,7,5.5,7,5.5,4.5,10,8,10,6,5.5,6,6.333333333333333,6,5.333333333333333,5,8,0,1.0148135408080303,0.6689855348602151,0.35089727068878956,0.9535902914255318,1.5331700862943451,0.01110604172492056,-0.07857319700211698,0.6716276321414002,0.5343326407896373,-0.20522104231876412,0.546393635933351,-0.20680990810974512,0.7706770816457642,NA,NA,NA,NA,NA,NA,NA,NA,-0.0842302066208959,-0.6434838259167379,-0.26840851692572854,-0.4110544494202602,1.1527834278424995,-0.1778588067465968,-0.5594353101551754,-0.6221803479970663,-0.6962616822429899,0.488651535380507,0.20352781282935065,-0.16433170226141644,-0.11625721311913942,0.2580077782470543,0.7342679340343349,-0.055227334035647994,0.37488601074445266,-0.41385809138992735,0.45651870777835724,1.2029666053598314
63eeeffc-a7d9-9314-c2e6-843c05c11515,0,0,0,1,0,0,3,8,3,0,0,0,2000,0,0,7,4,7,7,7,2,7,7,2,7,7,7,6,2,1,1,7,5,9,9,9,2,2,4,5,3,1,2,4,5,4,1,5,5,7,7,7,7,3,3,1,1,5,10,10,5,0,5,10,10,5,0,3,10,10,5,0,1,10,10,5,0,4,4,4,7,7,7,7,7,7,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,16,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,7,5.142857142857143,-0.5461791102972957,4.75,0.3131121083067946,-0.06772102516252336,-0.5726451875586145,5,7,7,3,1,3.5,10,10,5,0,4,7,7,4,1,1,0,1.0148135408080303,-0.8069206966870631,-1.1360733417349915,-1.2565359435751589,-0.911180425537208,0.7996350041942818,0.6524991577132312,0.6716276321414002,0.30314534212792626,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,NA,NA,NA,NA,NA,NA,NA,NA,-1.1766704621888802,0.747481211923483,-0.26840851692572854,0.4267136665410322,2.2565671126670854,-1.8327190086497152,-1.293908662138044,-1.4205201921137838,1.9037383177570097,0.34579439252336464,-1.4246946898054544,0.3528298313259826,1.2285559548536078,0.9114239267070497,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
63eef2d8-800f-fa43-2737-7f9ed826f63b,1,1,0,1,0,0,10,0,0,0,0,1000,1000,0,0,7,7,7,7,7,7,7,7,7,7,7,7,2,3,1,2,3,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,0,0,0,0,0,0,0,NA,187,42,0,0,1,0,0,0,1,NA,12,6,12,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,7,7,0.4461067603407078,5.5,0.3131121083067946,0.6827790119858109,1.132277504461293,7,7,7,7,7,10,10,10,10,10,7,7,7,7,7,1,1,-0.932531361823596,0.6689855348602151,1.09438257690068,0.9535902914255318,-0.42231032317089745,0.7996350041942818,1.3835715124285797,1.4210226743202257,0.7954797169430474,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.5500898365654888,0.6426395888240942,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,-0.6304503344048881,0.747481211923483,1.349603387922324,1.2644817825023245,0.04899974301791383,1.063286344680742,1.6439847457934298,1.772839184353086,1.9037383177570097,2.2029372496662214,-1.4246946898054544,3.9729605664377763,-1.4610703810918866,-1.0488245186729368,-0.5724542105257288,-1.2726407542693374,2.4143472335047154,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
63eef3a8-4437-7c00-9417-3280ea336943,0,0,0,1,0,7,0,7,0,0,1000,0,1000,0,0,7,1,7,7,1,1,7,1,1,7,4,6,4,1,1,2,3,9,9,9,5,5,5,5,5,3,3,5,4,5,3,3,7,7,6,5,7,7,4,4,4,4,10,8,10,5,5,10,10,10,10,10,10,6,10,4,4,10,5,10,5,5,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,1,0,0,1,0,0,0,0,NA,187,29,0,0,0,0,0,1,1,NA,12,0,10,1,NA,1,NA,2,NA,2,NA,5,NA,1,NA,1,NA,5,NA,4,1,7,2.142857142857143,0.689524873169661,4.75,0.3131121083067946,-0.6042630348202555,-0.04784414406427963,7,5.5,7,4,4,10,7.25,10,6,6,7,7,7,4,4,8,0,0.0411410894922174,0.6689855348602151,1.09438257690068,0.9535902914255318,-1.4000505279035187,0.7996350041942818,1.3835715124285797,0.6716276321414002,0.3636959052151857,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,NA,NA,NA,NA,NA,NA,NA,NA,-0.6304503344048881,-1.1071388385301448,-0.26840851692572854,-0.4110544494202602,0.04899974301791383,-0.5915738572223764,0.17503804182769292,0.17615949611965115,1.9037383177570097,-2.654205607476636,1.4246946898054544,-1.1986547694362146,0.892352662860421,-1.0488245186729368,-0.5724542105257288,1.1621860861980415,-0.9847548044290559,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
63eef272-375d-6571-7781-3c2f494be9fe,1,1,1,1,1,3,2,5,1,0,400,250,1000,100,0,3,7,5,6,2,5,2,7,5,2,6,6,6,1,1,7,7,9,9,9,6,1,3,5,5,2,1,5,5,5,3,3,5,5,4,4,7,7,3,5,1,1,10,10,10,10,10,10,10,10,10,10,8,8,10,6,1,6,6,10,4,3,6,6,6,5,5,6,7,7,7,4,1,3,1,1,1,6,1,0,0,1,0,0,0,0,NA,187,28,1,0,0,0,0,0,1,NA,9,0,6,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3,1,3.6,5.428571428571429,0.5612003328926691,5,0.3131121083067946,-0.0078256100429201,-0.2769040281192006,5,4,7,4,1,8.5,8.5,10,7.5,6,6,5.333333333333333,7,2.6666666666666665,1,8,1,1.0148135408080303,0.6689855348602151,-0.392588035523101,0.9535902914255318,-1.4000505279035187,0.7996350041942818,1.3835715124285797,1.4210226743202257,0.5510446657598921,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,1.0552743803501208,0.6426395888240942,-0.23965153074322065,1.1252960460015322,NA,NA,NA,NA,2.1006503045150726,-0.6434838259167379,-1.077414469349755,-0.4110544494202602,2.2565671126670854,-2.246434059125495,-1.293908662138044,0.17615949611965115,-1.4962616822429902,0.6315086782376502,-0.20352781282935065,-0.16433170226141644,0.2199460788740474,-0.39540837021294123,-0.5724542105257288,-0.2987100180823859,-0.13497929494561303,0.5305397712401051,-0.364240793730241,-0.5516329962418856
63eef322-7fba-d47b-0537-0832f1f7f210,1,1,1,0,0,4,2,0,4,0,1000,0,0,500,0,7,7,7,7,7,7,7,7,7,7,7,7,5,1,1,5,1,9,2,2,9,1,5,1,2,5,1,5,1,2,5,1,7,7,7,7,7,7,7,7,7,7,7,0,2,7,0,10,1,1,10,0,10,2,1,10,0,10,1,0,10,1,7,7,7,7,7,7,1,3,1,7,7,7,2,1,1,1,1,0,0,0,0,0,0,0,NA,187,34,0,0,0,0,0,1,1,NA,4,0,4,4,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,7,7,0.8112339295841378,1.25,-1.8819822972912992,1.092444107823805,-1.5039117137959988,7,7,7,7,7,9.25,1,1,9.25,0.25,7,7,1.6666666666666667,7,1.3333333333333333,1,1,0.527977315150124,0.6689855348602151,1.09438257690068,0.9535902914255318,-1.4000505279035187,-1.9602163644484825,-1.5407179064328134,-1.576557494395076,-1.619385573294973,-0.7256029710556304,-3.0111299936589035,-1.9423910977366228,-1.84880512671404,0.5201529747115843,0.6426395888240942,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,1.0082100489470884,0.747481211923483,1.349603387922324,1.2644817825023245,-1.0547839418066718,-2.246434059125495,-1.293908662138044,-1.4205201921137838,1.9037383177570097,2.2029372496662214,0.20352781282935065,-0.16433170226141644,-1.4610703810918866,1.5648400751670453,-0.5724542105257288,1.1621860861980415,-0.9847548044290559,-1.3582559540199597,1.2772782092869555,-0.5516329962418856
63eef339-4071-377a-ee26-52a0d686ccc4,0,0,0,1,0,5,0,4,5,0,2000,0,0,0,0,2,5,5,5,5,5,5,3,5,3,5,6,7,7,2,2,2,5,6,8,8,5,5,2,5,5,1,5,1,5,5,1,7,7,1,1,5,5,7,7,1,1,10,6,7,8,3,10,9,10,10,10,1,4,2,2,1,10,9,10,10,10,7,7,7,5,5,5,6,6,6,7,7,7,4,2,3,4,1,0,0,1,0,0,0,0,NA,7,28,0,1,0,0,0,0,1,NA,3,0,1,2,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3,1,4,4.857142857142857,0.6856754845262715,4,0.31615317514843067,0.5668652588324592,-0.9522237027171458,7,1,5,7,1,7.75,7,7.25,7.5,6,7,5,6,7,3,8,0,1.5016497664659372,-0.8069206966870631,1.09438257690068,0.9535902914255318,1.5331700862943451,-0.38315843950976,-0.8096455517174652,-1.576557494395076,-0.309047849831989,-0.20522104231876412,0.03817597456302898,0.6609806867036937,0.7706770816457642,NA,NA,NA,NA,NA,NA,NA,NA,-0.6304503344048881,0.283826199310076,1.349603387922324,1.2644817825023245,-0.5028920993943791,-0.5915738572223764,-1.293908662138044,-1.4205201921137838,-1.0962616822429903,0.06008010680907816,0.610583438488052,-1.1986547694362146,-0.11625721311913942,2.2182562236270407,-0.5724542105257288,3.5970129266654207,-0.9847548044290559,-1.3582559540199597,-0.7746205444845401,-0.5516329962418856
63eef391-0743-9842-d73f-6e4090c9d80e,1,1,1,1,1,3,3,4,2,0,500,500,600,100,0,7,5,7,7,4,5,5,5,1,2,1,6,1,7,1,1,1,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,6,5,4,4,10,10,10,10,10,10,10,10,9,9,10,10,10,6,5,10,10,10,6,4,7,3,3,7,3,4,7,7,7,7,7,7,4,4,4,5,1,0,0,0,0,0,0,0,NA,187,27,0,0,0,0,0,1,1,NA,4,8,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.6,3.857142857142857,0.32439770392623113,6.5,0.3131121083067946,0.5462239800398129,0.8563315832551466,7,7,7,5.5,4,10,10,10,7.75,7,4.333333333333333,4.666666666666667,7,7,4,1,1,-1.4193675874815024,0.6689855348602151,1.09438257690068,0.9535902914255318,1.5331700862943451,0.7996350041942818,1.3835715124285797,1.4210226743202257,1.284349819309358,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.01496843092695227,0.6426395888240942,1.2834670868692488,1.1252960460015322,NA,NA,NA,NA,-1.1766704621888802,0.747481211923483,1.349603387922324,1.2644817825023245,-1.0547839418066718,1.063286344680742,1.6439847457934298,1.772839184353086,0.5037383177570094,-0.9399198931909214,-0.20352781282935065,0.3528298313259826,-0.11625721311913942,0.2580077782470543,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,-0.22497851886392087,-0.364240793730241,-0.5516329962418856
63eef11e-1143-6cd7-e69c-58ffe550c767,1,1,1,1,1,1,1,5,1,1,100,1000,500,300,0,3,5,2,2,5,5,3,2,5,6,4,5,3,3,5,4,4,1,3,4,6,6,1,3,2,2,3,1,3,3,3,2,4,6,3,5,3,5,1,4,4,3,4,5,7,4,6,4,6,7,3,6,5,6,4,5,8,3,6,6,5,6,6,3,3,3,3,4,2,4,2,2,4,5,3,3,4,4,0,0,0,0,1,0,0,0,NA,130,22,0,0,0,0,0,1,1,NA,4,7,5,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,3.2,4.428571428571429,-1.6503313502305754,3,-0.8892013538392881,-0.4174907058809142,-0.00602738187144087,5,4,4,2.5,3.5,4,5.75,6,4.25,6.5,4,3.3333333333333335,2.6666666666666665,3.6666666666666665,3.3333333333333335,5,1,-0.4456951361656892,-2.2828269282343414,-1.8795586479468824,-1.993244688575389,-0.42231032317089745,-1.5659518832138015,-0.07857319700211698,-0.07776741003742517,-0.5361507033560603,1.3559247438918347,-1.9946946709182591,-1.9423910977366228,-0.9756443905941052,-0.5500898365654888,-1.5247533640496198,0.5219077780630141,0.3553566461057471,NA,NA,NA,NA,0.46198992116309623,-0.6434838259167379,-1.077414469349755,-0.4110544494202602,0.6008915854302067,-0.1778588067465968,0.17503804182769292,-0.6221803479970663,-1.89626168224299,-0.3684913217623498,-1.0176390641467532,-0.6814932358488155,0.2199460788740474,-0.39540837021294123,0.08090686175430303,-1.0291580702225995,2.4143472335047154,-0.41385809138992735,0.45651870777835724,-0.5516329962418856
63eef305-6649-8a90-bef9-0579f9333110,1,1,1,1,1,2,1,9,1,0,300,300,1000,100,0,5,5,5,4,5,5,5,5,4,5,6,7,3,4,1,1,1,9,9,9,9,7,3,3,3,3,3,4,4,4,3,2,6,7,5,7,7,7,6,7,5,5,6,5,9,5,3,4,8,8,8,8,6,6,6,6,3,10,10,10,5,3,6,6,6,6,6,6,7,7,7,6,6,6,4,4,4,4,1,0,0,0,0,0,0,0,NA,187,31,0,0,0,0,0,1,1,NA,7,0,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,3,1,4.8,5.285714285714286,0.01189597739918159,5,-0.3390733731299085,-0.2771630541528465,-0.3165175010617156,6.5,6,7,6.5,5,6.5,7.25,8.25,6,4.25,6,6,7,6,4,1,1,-0.4456951361656892,0.6689855348602151,-0.392588035523101,0.21688154642530155,0.06655977919541317,0.7996350041942818,-0.07857319700211698,0.6716276321414002,0.36481230463224457,-0.7256029710556304,0.546393635933351,-1.074600502923184,-0.10248365447417047,-0.5500898365654888,0.6426395888240942,-0.23965153074322065,0.3553566461057471,NA,NA,NA,NA,-1.1766704621888802,0.747481211923483,-0.26840851692572854,-0.4110544494202602,-1.0547839418066718,0.23585624372918287,0.17503804182769292,-0.6221803479970663,-0.29626168224299043,0.488651535380507,-0.610583438488052,-0.6814932358488155,1.5647592468467946,-0.39540837021294123,-0.5724542105257288,-0.5421927021291238,0.03497580695107552,0.5305397712401051,-0.364240793730241,-0.5516329962418856
63eef402-b898-0964-c51f-ff6dd4d098f8,1,1,0,0,0,2,2,2,2,4,100,600,400,300,500,5,4,6,5,5,4,6,6,6,6,6,5,3,4,3,3,4,3,4,6,7,8,5,5,4,5,3,4,4,3,4,4,5,6,7,6,6,6,6,6,6,6,5,7,6,6,7,8,8,7,6,7,9,7,8,8,9,8,9,7,7,8,4,5,6,6,6,5,6,6,7,5,7,4,6,6,6,6,1,0,0,0,0,0,0,0,NA,187,35,0,0,1,1,0,0,1,NA,15,6,16,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5.6,5.142857142857143,-0.16982620632510245,4.25,-0.4613881901158408,0.3780645086347824,0.6000000654248077,5.5,6.5,6,6,6,7.5,7.75,7,6.75,7.75,5,5.666666666666667,6.333333333333333,5.333333333333333,6,1,1,-0.4456951361656892,-1.5448738124607022,1.09438257690068,0.21688154642530155,0.06655977919541317,-1.1716874019791212,1.3835715124285797,0.6716276321414002,0.2375178804465679,0.31516088641810214,-0.9782593481776152,-0.20680990810974512,-0.9756443905941052,-0.01496843092695227,-0.2243175923253914,0.5219077780630141,1.1252960460015322,NA,NA,NA,NA,-0.0842302066208959,-0.17982881330333095,1.349603387922324,0.4267136665410322,0.6008915854302067,0.6495712942049625,0.17503804182769292,0.9744993402363686,0.5037383177570094,0.34579439252336464,-0.610583438488052,-0.16433170226141644,-0.788663797105513,0.2580077782470543,2.0409900785943984,-1.0291580702225995,1.054706418331207,-0.6027376639159339,0.45651870777835724,2.3726996730943095
63eef2ac-e826-12b5-5d5e-1e7d93b10cd6,1,1,1,1,1,3,3,3,1,2,100,700,100,400,400,6,3,6,6,6,6,3,6,5,6,2,5,5,3,3,5,5,2,5,7,7,8,3,4,3,3,4,2,4,4,3,3,4,4,4,5,3,7,3,6,5,5,5,4,3,6,5,3,7,6,5,6,4,7,1,5,9,3,7,5,5,5,5,4,7,3,6,4,1,5,5,3,6,6,3,7,5,6,1,0,0,0,0,0,0,0,NA,187,41,0,0,0,0,0,1,1,NA,14,5,14,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,5.4,4.714285714285714,-0.7587492585739144,4,-0.33299123944663633,0.03722956732444218,0.7220064029944187,4,4.5,5,4.5,5,3.75,6.25,3.75,5.25,6.25,5.333333333333333,4.333333333333333,3.6666666666666665,5,5,1,1,0.527977315150124,-1.9138503703475216,-0.392588035523101,-1.2565359435751589,-0.42231032317089745,-0.7774229207444406,0.6524991577132312,0.6716276321414002,0.03109838648482332,0.31516088641810214,-0.4700416868072931,-1.074600502923184,-0.10248365447417047,0.5201529747115843,0.20916099824935144,-1.0012108395494554,-1.1845221536858233,NA,NA,NA,NA,1.0082100489470884,-0.17982881330333095,-0.26840851692572854,-0.4110544494202602,1.1527834278424995,0.6495712942049625,0.9095113938105612,0.17615949611965115,0.3037383177570101,-0.08277703604806419,-0.20352781282935065,0.3528298313259826,-0.4524605051123262,-0.39540837021294123,0.7342679340343349,-1.0291580702225995,1.3946166221245841,-1.1693763814939533,0.8668984585326563,1.7878331392270705
63eef2c7-33c7-d0f0-997a-8b36fa1c110e,1,1,1,1,1,3,0,6,3,0,500,0,500,500,0,7,2,7,6,5,3,5,5,1,1,6,4,7,3,1,7,2,9,9,9,9,9,1,1,1,1,1,5,1,5,5,3,7,6,1,1,7,7,7,7,4,3,10,0,10,10,8,10,0,10,10,5,2,0,10,10,4,10,0,10,10,5,7,7,7,1,1,1,7,7,7,7,7,7,4,4,4,6,1,0,0,0,0,0,0,0,NA,188,46,0,0,0,0,0,1,1,NA,25,6,22,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,5.2,3.7142857142857144,0.31116673620120044,3.5,-0.5546784865066441,0.5565482192917748,-0.13933873018300746,6.5,1,7,7,3.5,8,0,10,10,5.5,7,1,7,7,4,1,1,1.5016497664659372,0.6689855348602151,-1.8795586479468824,0.9535902914255318,-0.42231032317089745,0.7996350041942818,-1.5407179064328134,-1.576557494395076,-0.6849876799511263,-0.7256029710556304,0.546393635933351,-2.8101816925500613,0.7706770816457642,-0.01496843092695227,0.6426395888240942,-1.76277014835569,1.1252960460015322,NA,NA,NA,NA,2.1006503045150726,0.747481211923483,-1.8864204217737812,1.2644817825023245,-0.5028920993943791,1.063286344680742,-1.293908662138044,0.17615949611965115,0.10373831775700992,-1.0827770360480642,-0.20352781282935065,-1.1986547694362146,0.5561493708672343,0.9114239267070497,-0.5724542105257288,-0.055227334035647994,-0.9847548044290559,-0.41385809138992735,1.2772782092869555,-0.5516329962418856
