StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,RelCheck_1,RelCheck_2,RelCheck_3,RelCheck_4,RelCheck_5,TimeHelp_1,TimeHelp_2,TimeHelp_3,TimeHelp_4,TimeHelp_5,TimeHelp_6,TimeHelp_7,MoneyHelp_1,MoneyHelp_2,MoneyHelp_3,MoneyHelp_4,MoneyHelp_5,MoneyHelp_6,MoneyHelp_7,IndCol_1,IndCol_2,IndCol_3,IndCol_4,IndCol_5,IndCol_6,IndCol_7,IndCol_8,IndCol_9,IndCol_10,IndCol_11,IndCol_12,RelDist_1,RelDist_2,RelDist_3,RelDist_4,RelDist_5,RelDist_6,RelDist_7,RelCont_1,RelCont_2,RelCont_3,RelCont_4,RelCont_5,RelCont_6,RelCont_7,RelTalk_1,RelTalk_2,RelTalk_3,RelTalk_4,RelTalk_5,RelTalk_6,RelTalk_7,RelPhone_1,RelPhone_2,RelPhone_3,RelPhone_4,RelPhone_5,RelPhone_6,RelPhone_7,ParClose_1,ParClose_2,PPClose_1,PPClose_2,PartClose_1,PartClose_2,SibClose_1,SibClose_2,CousinClose_1,CousinClose_2,FriendClose_1,FriendClose_2,AcqClose_1,AcqClose_2,RelBen_1,RelBen_2,RelBen_3,RelBen_4,RelBen_5,RelBen_6,RelBen_7,RelHap_1,RelHap_2,RelHap_3,RelHap_4,RelHap_5,RelHap_6,RelHap_7,RelCost_1,RelCost_2,RelCost_3,RelCost_4,RelCost_5,RelCost_6,RelCost_7,RelPrior_1,RelPrior_2,RelPrior_3,RelPrior_4,RelPrior_5,RelPrior_6,RelPrior_7,ParSup_1,ParSup_2,ParSup_3,PPSup_1,PPSup_2,PPSup_3,PartSup_1,PartSup_2,PartSup_3,SibSup_1,SibSup_2,SibSup_3,CousinSup_1,CousinSup_2,CousinSup_3,FriendSup_1,FriendSup_2,FriendSup_3,AcqSup_1,AcqSup_2,AcqSup_3,Income,RaceEth_1,RaceEth_2,RaceEth_3,RaceEth_4,RaceEth_5,RaceEth_6,RaceEth_7,RaceEth_8,RaceEth_7_TEXT,country,Age,RelCheck2_1,RelCheck2_2,RelCheck2_3,RelCheck2_4,RelCheck2_5,RelCheck2_6,MarStat,MarStat_5_TEXT,RelLength_Text_1,RelLength_Text_2,MarLength,Living,Living_5_TEXT,Child,Child_3_TEXT,GenderID,GenderID_8_TEXT,GAB,GAB_5_TEXT,SexOr,SexOr_9_TEXT,SpGenderID,SpGenderID_8_TEXT,SpGAB,SpGAB_5_TEXT,SpSexOr,SpSexOr_9_TEXT,Attention_Check,DataConsent,aid,Ind,Col,RelDist_1_z,RelCont_1_z,RelTalk_1_z,RelPhone_1_z,RelDist_2_z,RelCont_2_z,RelTalk_2_z,RelPhone_2_z,RelDist_3_z,RelCont_3_z,RelTalk_3_z,RelPhone_3_z,RelDist_6_z,RelCont_6_z,RelTalk_6_z,RelPhone_6_z,RelDist_7_z,RelCont_7_z,RelTalk_7_z,RelPhone_7_z,ConfPar,ConfInLaw,ConfSpouse,ConfFriend,ConfAcq,ClosePar,CloseInLaws,CloseSpouse,CloseFriend,CloseAcq,CommStrPar,CommStrInLaw,CommStrSpouse,CommStrFriend,CommStrAcq,SuppPar,SuppInLaws,SuppSpouse,SuppFriend,SuppAcq,RelLength,Race,ParentsTime_Z,InlawsTime_Z,SpouseTime_Z,FriendTime_Z,AcqTime_Z,ParentsMoney_Z,InlawsMoney_Z,SpouseMoney_Z,FriendMoney_Z,AcqMoney_Z
2/16/2023 19:18,2/16/2023 19:27,0,100,521,1,2/16/2023 19:27,R_bQNJ0wonSzMtgeB,anonymous,EN,1,1,1,1,1,0,4,0,5,4,NA,1,0,200,200,1200,200,NA,200,0,5,5,5,4,5,4,4,5,5,5,6,5,2,5,6,2,NA,3,2,8,7,9,8,NA,8,4,3,4,4,3,NA,2,2,3,3,5,3,NA,4,2,6,4,5,6,6,6,4,6,NA,NA,4,7,5,5,5,8,9,6,NA,6,5,3,7,10,6,NA,6,5,6,5,6,4,NA,6,8,4,6,6,6,NA,6,7,2,5,6,5,6,6,5,4,3,5,6,6,NA,NA,NA,7,6,6,6,4,5,3,0,0,0,0,1,0,0,0,NA,187,37,0,0,0,0,1,0,1,NA,7,2,6,1,NA,2,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1,NA,3,1,63eef1bd-03c7-877f-8f68-7bc1f82ed04d,4.6,5,-0.9325313618235959,0.30000897697339546,-0.392588035523101,-0.5198271985749287,0.5554298815617238,0.011106041724920565,0.6524991577132312,-0.07776741003742517,1.876306672628701,0.546393635933351,-0.20680990810974512,0.7706770816457642,-0.0842302066208959,0.283826199310076,-1.077414469349755,0.4267136665410322,-0.5028920993943791,-1.0052889076981562,-0.5594353101551754,-0.6221803479970663,-0.3862344047370575,0.2853169177406126,0.7466418705245178,-0.11277620252988566,-0.6724491663111942,5,5.5,6,5.5,5,4.5,6.5,7.75,6,6.25,4.333333333333333,5.666666666666667,4,6.333333333333333,5,7.166666666666667,5,0.20352781282935065,-1.1986547694362146,0.2199460788740474,-0.39540837021294123,-0.5724542105257288,-0.7856753861758617,-0.3049343968423016,0.908298916292118,0.04613895702405814,-0.5516329962418856
2/16/2023 19:20,2/16/2023 19:27,0,100,382,1,2/16/2023 19:27,R_3PTBuXDPtEduJ28,anonymous,EN,1,0,0,0,1,0,10,1,1,NA,NA,1,1,1600,100,100,NA,NA,100,100,5,6,4,5,5,6,6,5,6,5,7,6,2,4,2,NA,NA,3,2,9,4,7,NA,NA,7,7,4,2,2,NA,NA,4,4,2,1,2,NA,NA,2,2,7,6,2,3,5,5,NA,NA,NA,NA,5,5,5,6,8,1,3,NA,NA,5,6,9,2,5,NA,NA,8,5,2,2,3,NA,NA,2,3,8,3,4,NA,NA,5,7,6,6,6,2,2,2,2,4,4,NA,NA,NA,NA,NA,NA,5,6,6,6,5,6,2,1,0,0,0,0,0,0,0,NA,187,40,0,0,0,0,0,1,1,NA,4,4,3,2,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63eef25e-15c1-175a-9f82-324d071c6d9c,5,5.857142857142857,-0.9325313618235959,0.6689855348602151,0.35089727068878956,-1.2565359435751589,0.06655977919541317,-1.1716874019791212,-0.8096455517174652,-1.576557494395076,-0.20522104231876412,-0.4700416868072931,-1.9423910977366228,-1.84880512671404,-0.0842302066208959,-0.17982881330333095,0.5405974354982979,-1.2488225653815526,-0.5028920993943791,0.23585624372918287,0.9095113938105613,-0.6221803479970663,-0.2922961249624375,-0.8728326672240623,-1.11661473839418,-0.2430710374518704,0.005073797537074702,6.5,2.5,5,5,5.5,6.75,2,3.75,5,5.25,6,2,3.3333333333333335,5.666666666666667,5.666666666666667,4.333333333333333,1,2.6458615667815586,-0.6814932358488155,-1.1248670890986998,-0.39540837021294123,0.08090686175430303,2.623082190478469,-0.6448446006356787,-1.1693763814939533,-0.364240793730241,0.033233537625353374
2/16/2023 19:19,2/16/2023 19:27,0,100,475,1,2/16/2023 19:27,R_NUCInWCXaI1ZORX,anonymous,EN,1,0,0,0,1,0,3,2,8,NA,NA,1,0,500,500,1000,NA,NA,0,0,1,4,1,2,7,4,5,7,7,7,7,7,1,5,1,NA,NA,2,1,9,9,9,NA,NA,9,6,5,5,5,NA,NA,3,3,4,4,5,NA,NA,4,5,7,7,7,5,7,7,NA,NA,NA,NA,7,5,1,1,10,10,10,NA,NA,7,0,10,10,10,NA,NA,10,5,10,10,10,NA,NA,7,3,10,10,10,NA,NA,7,0,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,6,7,7,4,4,4,4,0,0,0,1,0,0,0,0,NA,187,28,0,0,0,0,0,1,1,NA,6,10,6,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,63eef216-baf1-8366-fd18-abb10dc45a65,3.2,6.142857142857143,-1.4193675874815024,0.6689855348602151,1.09438257690068,0.21688154642530155,0.5554298815617238,0.7996350041942818,1.3835715124285795,0.6716276321414002,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.6304503344048881,0.747481211923483,-0.26840851692572854,0.4267136665410322,-1.0547839418066718,-0.1778588067465968,0.17503804182769292,1.772839184353086,0.14022051767617358,0.8525660075814963,0.3131121083067946,0.06883400678347466,0.1788086194068776,7,6,7,6,1,10,10,10,7.75,2,7,7,7,6.666666666666667,4,6.833333333333333,4,-0.20352781282935065,-0.16433170226141644,1.2285559548536078,-0.39540837021294123,-0.5724542105257288,-0.055227334035647994,0.7147962145378298,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
2/16/2023 19:22,2/16/2023 19:27,0,100,333,1,2/16/2023 19:27,R_bvDFoTDvXmTRKmJ,anonymous,EN,1,1,1,1,1,1,3,2,2,2,NA,3,2,200,300,300,300,NA,500,400,5,4,4,4,3,3,5,4,2,4,4,6,7,6,5,4,NA,4,5,5,5,4,4,NA,4,8,3,3,4,4,NA,4,4,4,3,4,3,NA,3,4,6,5,5,6,5,4,4,6,NA,NA,4,5,5,5,6,6,5,8,NA,7,6,4,7,6,6,NA,8,8,8,8,8,7,NA,6,7,6,7,7,6,NA,8,9,5,5,5,5,4,4,4,3,6,5,4,6,NA,NA,NA,4,3,5,5,5,5,6,1,0,0,0,0,0,0,0,NA,187,40,0,0,0,0,0,1,1,NA,15,3,14,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,63eef24b-69a3-fc8e-7cc1-9064f35953f8,4.4,3.7142857142857144,1.5016497664659372,-0.8069206966870631,-0.392588035523101,0.21688154642530155,1.0442999839280345,-0.7774229207444406,-0.07857319700211698,-0.07776741003742517,1.3559247438918347,-1.9946946709182591,-0.20680990810974512,-0.10248365447417047,0.46198992116309623,-1.570793851143552,0.5405974354982979,-0.4110544494202602,1.1527834278424995,0.6495712942049625,0.9095113938105613,0.9744993402363686,0.12975564517026866,0.02763411403601292,-0.237015872402585,-0.2448152359756045,0.921591364023598,5.5,5.5,4.5,4.5,5,6,7,6.5,7.25,7.5,5,4.333333333333333,4.333333333333333,4,5,15.25,1,-0.20352781282935065,-0.16433170226141644,-0.788663797105513,0.9114239267070497,0.7342679340343349,-0.7856753861758617,0.03497580695107552,-0.7916172364419403,1.2772782092869555,1.7878331392270705
2/16/2023 19:20,2/16/2023 19:28,0,100,459,1,2/16/2023 19:28,R_1EdgShphcCJtQWq,anonymous,EN,1,1,1,1,1,0,3,2,2,4,NA,1,2,500,250,250,250,NA,250,500,7,7,7,7,4,5,6,6,4,7,6,7,7,7,6,6,NA,6,5,9,9,9,9,NA,9,9,4,4,4,5,NA,5,5,4,4,5,4,NA,5,5,7,7,6,7,6,7,7,6,NA,NA,7,6,7,7,10,9,10,9,NA,9,10,10,10,9,9,NA,8,10,10,10,10,9,NA,9,8,10,9,9,8,NA,7,10,7,7,6,6,7,7,6,6,4,7,7,7,NA,NA,NA,7,6,5,7,7,6,5,1,0,0,1,0,0,0,0,NA,187,37,1,1,0,1,1,0,1,NA,5,10,4,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63eef1b9-ec7d-5986-4203-5d89d3e66672,6.8,5.571428571428571,1.5016497664659372,0.6689855348602151,0.35089727068878956,0.21688154642530155,1.5331700862943451,0.7996350041942818,0.6524991577132312,0.6716276321414002,1.876306672628701,0.546393635933351,-0.20680990810974512,0.7706770816457642,1.5544301767310804,0.747481211923483,1.3496033879223241,1.2644817825023245,1.1527834278424995,1.0632863446807421,1.6439847457934298,1.772839184353086,0.6846035296100609,0.9142329700858146,0.7466418705245178,1.228999139769803,1.4082234256674393,7,6.5,6.5,6.5,7,10,9.5,9.5,8.25,9.5,6.666666666666667,6.666666666666667,5.333333333333333,6,6.666666666666667,5.833333333333333,8,-0.20352781282935065,-0.16433170226141644,-0.788663797105513,-0.39540837021294123,0.7342679340343349,-0.055227334035647994,-0.13497929494561303,-0.8860570227049436,0.2513288324012077,2.3726996730943095
2/16/2023 19:20,2/16/2023 19:28,0,100,470,1,2/16/2023 19:28,R_3ExTbVCyZfAFBm4,anonymous,EN,1,1,1,1,1,1,3,1,5,4,NA,1,0,1400,0,100,500,NA,0,0,7,1,3,3,5,6,1,5,5,1,5,7,3,1,1,2,NA,4,4,9,9,9,9,NA,8,7,5,3,5,5,NA,3,1,5,3,3,5,NA,3,1,6,7,4,4,7,7,7,7,NA,NA,2,2,1,1,10,8,10,10,NA,5,1,10,8,10,10,NA,7,3,9,6,9,8,NA,5,0,10,8,10,10,NA,5,2,7,6,5,5,2,1,7,7,5,7,7,7,NA,NA,NA,5,5,5,1,1,1,2,1,0,0,0,0,0,0,0,NA,187,25,0,0,0,0,0,1,1,NA,7,11,5,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63eef246-4457-d4fe-fdb0-f9db12217a79,3,4.857142857142857,-0.44569513616568923,0.6689855348602151,1.09438257690068,0.9535902914255318,-1.4000505279035187,0.7996350041942818,-0.07857319700211698,-0.07776741003742517,-0.7256029710556304,0.546393635933351,0.6609806867036937,-0.9756443905941051,0.46198992116309623,0.283826199310076,-0.26840851692572854,-0.4110544494202602,0.6008915854302067,0.23585624372918287,-1.293908662138044,-1.4205201921137838,0.5678158167551844,-0.18918903268719475,-0.12346825975317272,0.016588288531795878,-0.46942025627310957,6.5,4,7,2,1,9.75,7.5,9.75,5.5,1.5,6,2.6666666666666665,6.333333333333333,5,1,7.916666666666667,1,-0.20352781282935065,-0.6814932358488155,0.2199460788740474,-0.39540837021294123,-0.5724542105257288,2.1361168223849933,-0.9847548044290559,-1.1693763814939533,-0.7746205444845401,-0.5516329962418856
2/16/2023 19:21,2/16/2023 19:28,0,100,413,1,2/16/2023 19:28,R_2w06SexGRH7UXMv,anonymous,EN,1,1,1,1,1,1,3,3,3,2,NA,2,1,400,400,400,400,NA,200,200,3,3,6,6,6,6,6,6,6,6,6,7,6,1,1,6,NA,3,3,9,9,9,9,NA,9,9,3,1,3,3,NA,1,1,5,3,5,3,NA,3,3,7,7,4,7,7,7,5,5,NA,NA,3,3,3,3,10,10,10,10,NA,4,3,10,10,10,10,NA,10,10,10,10,10,7,NA,6,6,10,10,10,4,NA,4,3,7,7,7,6,5,5,7,7,7,5,5,5,NA,NA,NA,5,5,5,5,5,5,2,0,1,0,1,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,5,2,5,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63eef2a4-1090-f739-65a2-c1cacae475a1,5.4,5.714285714285714,1.0148135408080305,0.6689855348602151,-0.392588035523101,0.9535902914255318,-1.4000505279035187,0.7996350041942818,-1.5407179064328134,-0.07776741003742517,-0.7256029710556304,0.546393635933351,-1.074600502923184,0.7706770816457642,-0.0842302066208959,0.747481211923483,-1.8864204217737812,-0.4110544494202602,0.04899974301791383,1.0632863446807421,-1.293908662138044,0.17615949611965115,0.5612003328926691,-0.5547252100448689,-0.1207831890999248,-0.4085559664728636,-0.0013657695799342267,7,5.5,7,3,3,10,10,10,6,5.5,7,5.333333333333333,7,5,5,5.166666666666667,8,-0.20352781282935065,0.3528298313259826,-0.4524605051123262,0.2580077782470543,0.08090686175430303,-0.2987100180823859,0.37488601074445266,-0.6027376639159339,0.04613895702405814,0.6181000714925924
2/16/2023 19:22,2/16/2023 19:28,0,100,380,1,2/16/2023 19:28,R_2PpplAyL2afPniF,anonymous,EN,1,0,0,0,1,0,4,2,4,NA,NA,2,2,500,400,500,NA,NA,300,300,4,5,6,4,6,4,4,5,6,4,5,6,6,7,2,NA,NA,3,5,9,7,9,NA,NA,6,6,4,3,4,NA,NA,3,2,5,4,5,NA,NA,3,2,7,7,5,6,7,7,NA,NA,NA,NA,5,6,5,4,10,7,10,NA,NA,6,6,10,8,10,NA,NA,5,6,10,10,10,NA,NA,6,6,10,7,10,NA,NA,7,4,5,7,6,6,7,6,5,6,7,NA,NA,NA,NA,NA,NA,5,4,7,4,6,5,6,1,0,0,1,0,0,0,0,NA,187,40,0,0,0,0,0,1,1,NA,3,4,16,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3,1,63eef29c-cc60-1063-92d7-c40e8a28cbcb,4.4,5.285714285714286,1.0148135408080305,0.6689855348602151,0.35089727068878956,0.9535902914255318,1.5331700862943451,0.011106041724920565,-0.07857319700211698,0.6716276321414002,-0.20522104231876412,0.546393635933351,-0.20680990810974512,0.7706770816457642,-0.0842302066208959,-0.6434838259167379,-0.26840851692572854,-0.4110544494202602,1.1527834278424995,-0.1778588067465968,-0.5594353101551754,-0.6221803479970663,0.7470716594456417,0.5343326407896373,0.2262599417876515,-0.3517942497209056,-0.05167275926408476,7,5.5,7,5.5,4.5,10,8,10,6,5.5,6,6.333333333333333,6,5.333333333333333,5,3.3333333333333335,8,0.20352781282935065,-0.16433170226141644,-0.11625721311913942,0.2580077782470543,0.7342679340343349,-0.055227334035647994,0.37488601074445266,-0.41385809138992735,0.45651870777835724,1.2029666053598314
2/16/2023 19:11,2/16/2023 19:29,0,100,1071,1,2/16/2023 19:29,R_3ygyHRYTWtqxqJX,anonymous,EN,1,0,0,0,1,0,0,3,8,NA,NA,3,0,0,0,2000,NA,NA,0,0,7,4,7,7,7,2,7,7,2,7,7,7,6,2,1,NA,NA,1,7,5,9,9,NA,NA,9,2,2,4,5,NA,NA,3,1,2,4,5,NA,NA,4,1,5,5,7,7,7,7,NA,NA,NA,NA,3,3,1,1,5,10,10,NA,NA,5,0,5,10,10,NA,NA,5,0,3,10,10,NA,NA,5,0,1,10,10,NA,NA,5,0,4,4,4,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,4,4,4,1,1,1,1,1,0,0,0,0,0,0,0,NA,187,38,0,0,0,0,0,1,1,NA,16,2,3,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63eeeffc-a7d9-9314-c2e6-843c05c11515,7,5.142857142857143,1.0148135408080305,-0.8069206966870631,-1.1360733417349915,-1.2565359435751589,-0.9111804255372081,0.7996350041942818,0.6524991577132312,0.6716276321414002,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-1.1766704621888802,0.747481211923483,-0.26840851692572854,0.4267136665410322,2.2565671126670854,-1.8327190086497154,-1.293908662138044,-1.4205201921137838,-0.5461791102972957,0.30314534212792626,0.3131121083067946,-0.06772102516252336,-0.5726451875586145,5,7,7,3,1,3.5,10,10,5,0,4,7,7,4,1,16.166666666666668,1,-1.4246946898054544,0.3528298313259826,1.2285559548536078,0.9114239267070497,-0.5724542105257288,-1.2726407542693374,-0.9847548044290559,2.41933549650017,-0.7746205444845401,-0.5516329962418856
2/16/2023 19:22,2/16/2023 19:29,0,100,404,1,2/16/2023 19:29,R_2AEes0rNAdDc4AF,anonymous,EN,1,1,1,0,1,0,0,10,0,4,NA,0,0,0,1000,1000,0,NA,0,0,7,7,7,7,7,7,7,7,7,7,7,7,2,3,1,3,NA,2,3,9,9,9,9,NA,9,9,5,5,5,5,NA,5,5,5,5,5,5,NA,5,5,7,7,7,7,7,7,7,7,NA,NA,7,7,7,7,10,10,10,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,NA,10,10,10,10,10,10,NA,10,10,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,7,7,7,7,7,7,1,1,0,0,0,0,0,0,0,NA,187,42,0,0,1,0,0,0,1,NA,12,6,12,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,4,1,63eef2d8-800f-fa43-2737-7f9ed826f63b,7,7,-0.9325313618235959,0.6689855348602151,1.09438257690068,0.9535902914255318,-0.42231032317089745,0.7996350041942818,1.3835715124285795,1.4210226743202257,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.6304503344048881,0.747481211923483,1.3496033879223241,1.2644817825023245,0.04899974301791383,1.0632863446807421,1.6439847457934298,1.772839184353086,0.44610676034070773,0.7954797169430474,0.3131121083067946,0.6827790119858109,1.132277504461293,7,7,7,7,7,10,10,10,10,10,7,7,7,7,7,12.5,1,-1.4246946898054544,3.9729605664377763,-1.4610703810918866,-1.0488245186729368,-0.5724542105257288,-1.2726407542693374,2.4143472335047154,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
2/16/2023 19:26,2/16/2023 19:31,0,100,299,1,2/16/2023 19:31,R_3F53vz7NZJJ9RfS,anonymous,EN,1,0,0,0,1,0,7,0,7,NA,NA,0,0,1000,0,1000,NA,NA,0,0,7,1,7,7,1,1,7,1,1,7,4,6,4,1,1,NA,NA,2,3,9,9,9,NA,NA,5,5,5,5,5,NA,NA,3,3,5,4,5,NA,NA,3,3,7,7,6,5,7,7,NA,NA,NA,NA,4,4,4,4,10,8,10,NA,NA,5,5,10,10,10,NA,NA,10,10,10,6,10,NA,NA,4,4,10,5,10,NA,NA,5,5,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,1,0,0,1,0,0,0,0,NA,187,29,0,0,0,0,0,1,1,NA,12,0,10,1,NA,1,NA,2,NA,2,NA,5,NA,1,NA,1,NA,5,NA,4,1,63eef3a8-4437-7c00-9417-3280ea336943,7,2.142857142857143,0.041141089492217404,0.6689855348602151,1.09438257690068,0.9535902914255318,-1.4000505279035187,0.7996350041942818,1.3835715124285795,0.6716276321414002,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,-0.6304503344048881,-1.1071388385301448,-0.26840851692572854,-0.4110544494202602,0.04899974301791383,-0.5915738572223764,0.17503804182769292,0.17615949611965115,0.689524873169661,0.3636959052151857,0.3131121083067946,-0.6042630348202555,-0.047844144064279635,7,5.5,7,4,4,10,7.25,10,6,6,7,7,7,4,4,12,8,1.4246946898054544,-1.1986547694362146,0.892352662860421,-1.0488245186729368,-0.5724542105257288,1.1621860861980415,-0.9847548044290559,0.5305397712401051,-0.7746205444845401,-0.5516329962418856
2/16/2023 19:20,2/16/2023 19:32,0,100,666,1,2/16/2023 19:32,R_5hUpvizRDuVikb7,anonymous,EN,1,1,1,1,1,1,3,2,5,3,NA,1,0,400,250,1000,250,NA,100,0,3,7,5,6,2,5,2,7,5,2,6,6,6,1,1,6,NA,7,7,9,9,9,9,NA,6,1,3,5,5,3,NA,2,1,5,5,5,5,NA,3,3,5,5,4,4,7,7,4,4,NA,NA,3,5,1,1,10,10,10,10,NA,10,10,10,10,10,10,NA,10,10,8,8,10,8,NA,6,1,6,6,10,6,NA,4,3,6,6,6,5,5,6,7,7,7,5,5,5,NA,NA,NA,4,1,3,1,1,1,6,1,0,0,1,0,0,0,0,NA,187,28,1,0,0,0,0,0,1,NA,9,0,6,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3,1,63eef272-375d-6571-7781-3c2f494be9fe,3.6,5.428571428571429,1.0148135408080305,0.6689855348602151,-0.392588035523101,0.9535902914255318,-1.4000505279035187,0.7996350041942818,1.3835715124285795,1.4210226743202257,-0.7256029710556304,0.546393635933351,0.6609806867036937,0.7706770816457642,2.1006503045150726,-0.6434838259167379,-1.077414469349755,-0.4110544494202602,2.2565671126670854,-2.246434059125495,-1.293908662138044,0.17615949611965115,0.5612003328926691,0.5510446657598921,0.3131121083067946,-0.007825610042920109,-0.2769040281192006,5,4,7,4,1,8.5,8.5,10,7.5,6,6,5.333333333333333,7,2.6666666666666665,1,9,8,-0.20352781282935065,-0.16433170226141644,0.2199460788740474,-0.39540837021294123,-0.5724542105257288,-0.2987100180823859,-0.13497929494561303,0.5305397712401051,-0.364240793730241,-0.5516329962418856
2/16/2023 19:24,2/16/2023 19:32,0,100,474,1,2/16/2023 19:32,R_3PNXLUj48gbQ43E,anonymous,EN,1,1,1,1,0,0,4,2,0,4,NA,4,0,1000,0,0,500,NA,500,0,7,7,7,7,7,7,7,7,7,7,7,7,5,1,1,5,NA,5,1,9,2,2,9,NA,9,1,5,1,2,5,NA,5,1,5,1,2,5,NA,5,1,7,7,7,7,7,7,7,7,NA,NA,7,7,7,7,7,0,2,9,NA,7,0,10,1,1,10,NA,10,0,10,2,1,10,NA,10,0,10,1,0,10,NA,10,1,7,7,7,7,7,7,1,3,1,7,7,7,NA,NA,NA,7,7,7,2,1,1,1,1,0,0,0,0,0,0,0,NA,187,34,0,0,0,0,0,1,1,NA,4,0,4,4,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA,4,1,63eef322-7fba-d47b-0537-0832f1f7f210,7,7,0.527977315150124,0.6689855348602151,1.09438257690068,0.9535902914255318,-1.4000505279035187,-1.9602163644484825,-1.5407179064328134,-1.576557494395076,-0.7256029710556304,-3.0111299936589035,-1.9423910977366228,-1.84880512671404,1.0082100489470884,0.747481211923483,1.3496033879223241,1.2644817825023245,-1.0547839418066718,-2.246434059125495,-1.293908662138044,-1.4205201921137838,0.8112339295841378,-1.6193855732949727,-1.8819822972912992,1.092444107823805,-1.5039117137959988,7,7,7,7,7,9.25,1,1,9.25,0.25,7,7,1.6666666666666667,7,1.3333333333333333,4,1,0.20352781282935065,-0.16433170226141644,-1.4610703810918866,1.5648400751670453,-0.5724542105257288,1.1621860861980415,-0.9847548044290559,-1.3582559540199597,1.2772782092869555,-0.5516329962418856
2/16/2023 19:25,2/16/2023 19:32,0,100,428,1,2/16/2023 19:32,R_3MLpfu4Ktdqcy8B,anonymous,EN,1,0,0,0,1,0,5,0,4,NA,NA,5,0,2000,0,0,NA,NA,0,0,2,5,5,5,5,5,5,3,5,3,5,6,7,7,2,NA,NA,2,2,5,6,8,NA,NA,8,5,5,2,5,NA,NA,5,1,5,1,5,NA,NA,5,1,7,7,1,1,5,5,NA,NA,NA,NA,7,7,1,1,10,6,7,NA,NA,8,3,10,9,10,NA,NA,10,10,1,4,2,NA,NA,2,1,10,9,10,NA,NA,10,10,7,7,7,5,5,5,6,6,6,NA,NA,NA,NA,NA,NA,7,7,7,4,2,3,4,1,0,0,1,0,0,0,0,NA,7,28,0,1,0,0,0,0,1,NA,3,0,1,2,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3,1,63eef339-4071-377a-ee26-52a0d686ccc4,4,4.857142857142857,1.5016497664659372,-0.8069206966870631,1.09438257690068,0.9535902914255318,1.5331700862943451,-0.38315843950976003,-0.8096455517174652,-1.576557494395076,-0.20522104231876412,0.038175974563028986,0.6609806867036937,0.7706770816457642,-0.6304503344048881,0.283826199310076,1.3496033879223241,1.2644817825023245,-0.5028920993943791,-0.5915738572223764,-1.293908662138044,-1.4205201921137838,0.6856754845262715,-0.309047849831989,0.31615317514843067,0.5668652588324592,-0.9522237027171458,7,1,5,7,1,7.75,7,7.25,7.5,6,7,5,6,7,3,3,8,0.610583438488052,-1.1986547694362146,-0.11625721311913942,2.2182562236270407,-0.5724542105257288,3.5970129266654207,-0.9847548044290559,-1.3582559540199597,-0.7746205444845401,-0.5516329962418856
